Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
ASHOKA.NS,,Engineering & Construction,Industrials,1594,,,,,,86400,2,302.17,301.91,297.5,306.5,302.17,301.91,297.5,306.5,,,1522108800,,0.79,1.285,8.793581,7.772775,2870500,2870500,2480758,3588910,3588910,83840671744,130.85,306.5,0.81172585,247.8712,219.97266,,,112809148416,0.05771,127857585,280723008,0.55626,0.21763,280751008,79.09,3.7758253,1.22,33.96,19.41,1.204725,0.533333,1522108800,NSI,EQUITY,ASHOKA.NS,ASHOKA BUILDCON LTD,Ashoka Buildcon Limited,298.63,311.0,210.0,262.5,258.5,,none,8,9170471936,32.698,23872468992,54501281792,,,103286931456,224.785,368.162,,,,,1.224,0.274,0.30006,0.23113,0.20493001
ASHOKAMET.NS,,Steel,Basic Materials,2,,,,,,86400,2,23.94,23.9,23.22,24.3,23.94,23.9,23.22,24.3,,,,,,1.25,6.632023,,54396,54396,370156,61391,61391,590155584,17.0,35.7,0.79923564,25.0192,21.3143,,,768533568,0.120740004,8595669,24996000,0.58418,,25320100,43.157,0.5470723,9.046,3.56,,0.08302748,,,NSI,EQUITY,ASHOKAMET.NS,ASHOKA METCAST LIMITED,Ashoka Metcast Limited,23.61,,,,,,none,,6894000,0.275,122209000,102484000,1.688,4.714,738400000,8.812,27.397,0.04971,0.07926,1367625,49345000,8.929,1.536,0.24167,0.16551,0.29069
ASHOKLEY.NS,,Farm & Heavy Construction Machinery,Industrials,9607,2,6,8,1,6,86400,2,234.84,234.84,229.6,236.61,234.84,234.84,229.6,236.61,6.95,0.0296,1731974400,0.5537,2.15,0.836,25.79218,20.004505,8949609,8949609,8879533,5914410,5914410,677868535808,157.55,264.65,1.4567906,222.862,220.69775,,,1096493367296,0.05649,1688273101,2936529920,0.41198003,0.25689,2949929984,35.071,6.5820765,0.341,8.95,7.75,0.35788238,2.0,1731974400,NSI,EQUITY,ASHOKLEY.NS,ASHOK LEYLAND LTD,Ashok Leyland Limited,230.84,325.0,160.0,251.02632,253.5,1.97368,buy,38,55195299840,18.773,84841897984,442977714176,0.413,1.145,465316413440,332.769,158.614,0.07393,0.23315,26655074304,-54854701056,0.341,-0.025,0.37879002,0.18233,0.18613
ASIANENE.NS,,Oil & Gas Equipment & Services,Energy,307,,,,,,86400,2,384.1,385.8,376.0,404.0,384.1,385.8,376.0,404.0,,,,,,0.846,40.246914,,688232,688232,172726,444217,444217,17440479232,230.25,444.15,5.4632034,351.096,325.917,,,13598885888,0.095740005,12655386,44582000,0.64849,,44617200,68.354,5.723148,,9.72,,0.43401754,,,NSI,EQUITY,ASIANENE.NS,ASIAN ENERGY SERVICES LTD,Asian Energy Services Limited,391.2,,,,,,none,,423168000,10.501,486623008,223666000,,,3192354048,8.046,81.77,,,,,,0.308,0.29282,0.15243,0.03206
ASIANHOTNR.NS,,Lodging,Consumer Cyclical,785,,,,,,86400,2,201.45,203.5,200.15,210.11,201.45,203.5,200.15,210.11,,,1411603200,,1.25,0.455,,,5779,5779,7338,12559,12559,3933055488,108.85,238.95,1.3246206,198.009,166.82594,,,13810445312,-0.31223,4178134,19453200,0.74551004,0.05257,19472500,38.505,5.245552,,-62.51,,-0.04793775,1.0,1411603200,NSI,EQUITY,ASIANHOTNR.NS,ASIAN HOTELS (NORTH) LTD,Asian Hotels (North) Limited,201.98,,,,,,none,,541753984,27.857,745166976,10524123136,,,2969193984,1405.005,152.643,,,,,,-0.019,0.65154,0.25097,0.14215
ASIANPAINT.NS,,Specialty Chemicals,Basic Materials,9482,8,1,6,1,1,86400,2,2402.25,2388.0,2350.5,2399.9,2402.25,2388.0,2350.5,2399.9,32.4,0.0135,1731974400,0.69879997,0.68,0.366,49.537426,44.327976,1257350,1257350,1349113,1571454,1571454,2259736068096,2350.5,3422.95,6.4975905,2719.87,2916.4019,32.4,0.013487356,2260780974080,0.13137999,413957533,958702016,0.48240003,0.20533001,959140992,188.116,12.524187,-0.424,47.56,28.24,-0.28544348,4.25,1731974400,NSI,EQUITY,ASIANPAINT.NS,ASIAN PAINTS LIMITED,Asian Paints Limited,2356.0,3750.0,2080.0,2658.3057,2538.5,3.19444,hold,36,28315600896,29.553,63243300864,25160200192,0.854,1.829,347780612096,13.467,362.746,0.12689,0.25827,21506299904,46734200832,-0.424,-0.056,0.42124,0.18185,0.124639995
ASIANTILES.NS,,Building Products & Equipment,Industrials,6000,,,,,,86400,2,73.74,73.49,71.05,74.41,73.74,73.49,71.05,74.41,,,1654732800,,0.67,0.67,,3.7824934,621175,621175,924421,1254518,1254518,10495716352,51.0,98.2,0.68188375,71.4718,72.2336,,,10795651072,-0.00518,88749605,147044992,0.29464,0.0050999997,147204992,98.063,0.7270836,,-0.02,18.85,0.018571377,0.7,1654732800,NSI,EQUITY,ASIANTILES.NS,ASIAN GRANITO IND. LTD.,Asian Granito India Limited,71.3,,,,,,none,,779704000,6.152,529447264,2482053120,,,15392237568,19.392,122.813,,,,,,0.025,0.24436001,0.0344,0.00961
ASKAUTOLTD.NS,,Auto Parts,Consumer Cyclical,7000,,,,,,86400,2,496.0,496.0,495.8,508.95,496.0,496.0,495.8,508.95,1.0,0.002,1723161600,0.0889,,,44.66252,30.602438,434890,434890,372318,447492,447492,99143221248,240.1,508.95,2.9330237,437.16,374.8135,,,103192305664,0.06562,41532082,197143008,0.7895,0.11247,197306000,46.659,10.778199,0.631,11.26,,0.8197937,1.0,1723161600,NSI,EQUITY,ASKAUTOLTD.NS,ASK AUTOMOTIVE LIMITED,,502.9,498.0,470.0,481.0,475.0,,none,3,29500000,0.15,3737338880,3998599936,0.529,1.013,33802393600,43.435,171.482,0.11021,0.27049,318343008,4045606912,0.632,0.227,0.32009998,0.11056,0.09776
ASMS.NS,,Information Technology Services,Technology,65,,,,,,86400,2,19.03,19.42,18.8,19.5,19.03,19.42,18.8,19.5,,,1316563200,,,,172.0,,153962,153962,481565,255938,255938,5762596864,15.67,28.75,11.448399,20.6142,20.3134,,,5494231552,0.03611,42901525,304576992,0.85568,,305696992,0.87,21.747126,0.953,0.11,,0.065915465,1.0,1316563200,NSI,EQUITY,ASMS.NS,BARTRONICS INDIA LIMITED,Bartronics India Limited,18.92,,,,,,none,,103300000,0.347,2396250,,,,503353984,,2.127,,,,,2.0,0.124,0.08439,0.00476,0.01616
ASPINWALL.NS,,Farm Products,Consumer Defensive,727,,,,,,86400,2,317.15,318.0,315.0,319.9,317.15,318.0,315.0,319.9,6.0,0.0189,1721260800,0.36560002,,,19.343962,,6235,6235,14422,48552,48552,2479571200,223.7,359.0,0.7736572,282.663,279.35825,,,2455828736,0.049050003,2394364,7818290,,,7859180,237.403,1.3289639,3.247,16.31,,0.31021595,6.0,1721260800,NSI,EQUITY,ASPINWALL.NS,ASPINWALL & CO LTD,Aspinwall and Company Limited,315.5,,,,,,none,,409200000,52.395,139600000,401000000,0.894,2.161,3204999936,21.628,410.142,0.02063,0.08728,312562496,473400000,3.246,0.269,0.40348998,0.04356,0.06104
ASTEC.NS,,Agricultural Inputs,Basic Materials,606,,,,,,86400,2,1081.5,1079.3,1079.3,1088.75,1081.5,1079.3,1079.3,1088.75,1.5,0.0011999999,1689897600,,0.15,0.339,,33.391975,40573,40573,37376,17316,17316,21217574912,825.05,1474.4,5.689546,1077.229,1179.2345,,,26205634560,-0.27778,5881522,19611400,0.69992995,0.07254,19621300,148.625,7.2793946,,-52.78,40.4,-0.040486038,1.5,1689897600,NSI,EQUITY,ASTEC.NS,ASTEC LIFESCIENCES LTD,Astec LifeSciences Limited,1081.9,1210.0,1000.0,1105.0,1105.0,,none,2,20678000,1.054,-714158976,5004597248,0.354,0.815,3729221120,171.539,190.158,-0.07639,-0.30148,-370172384,118858000,,-0.111,0.17392,-0.1915,-0.31666002
ASTERDM.NS,,Medical Care Facilities,Healthcare,14016,,,,,,86400,2,480.8,479.9,477.45,491.9,480.8,479.9,477.45,491.9,4.0,0.0083,1724284800,0.48450002,,0.618,116.26191,50.682755,1045575,1045575,1622578,964489,964489,243183648768,311.1,558.0,6.0545106,447.914,402.89224,,,249028673536,1.34373,166899247,498020992,0.55556,0.32911,501753984,68.823,7.0950117,,4.2,9.41,0.26371634,2.0,1724284800,NSI,EQUITY,ASTERDM.NS,ASTER DM HEALTHCARE LTD.,Aster DM Healthcare Limited,488.3,665.0,435.0,565.0,567.5,1.5,strong_buy,8,15781600256,31.615,3156300032,19402700800,1.689,1.925,40165699584,53.874,80.729,0.025510002,0.06988,7552362496,-4587599872,,-0.672,0.55307996,0.07858,0.14494
ASTRAL.NS,,Building Products & Equipment,Industrials,,,,,,,86400,2,1852.3,1850.0,1820.0,1864.5,1852.3,1850.0,1820.0,1864.5,3.75,0.002,1731542400,0.1916,0.13,0.529,93.16353,61.210823,404962,404962,533542,362457,362457,491279712256,1695.5,2454.0,8.545035,1805.187,2015.21,3.75,0.00202451,489699672064,0.091400005,115626097,268635008,0.55956,0.23166999,271455008,125.542,14.567237,-0.162,19.63,29.93,-0.019410193,1.5,1731542400,NSI,EQUITY,ASTRAL.NS,ASTRAL LIMITED,Astral Limited,1828.8,2666.0,1689.0,2055.6365,2010.0,,none,22,3719000064,13.862,9160999936,1978000000,0.671,1.797,57493000192,5.738,214.112,0.09806,0.15989,-1200625024,7248000000,-0.16,0.005,0.38974997,0.15934,0.1096
ASTRAMICRO.NS,,Communication Equipment,Technology,1469,,,,,,86400,2,853.15,866.0,841.05,867.25,853.15,866.0,841.05,867.25,2.0,0.0025,1724371200,0.111499995,0.5,0.748,61.23372,40.83233,323671,323671,263972,366178,366178,80389603328,510.1,1059.0,8.641543,790.46,800.7463,,,75389288448,0.14513,68678472,94945000,0.34462002,0.16603,94995104,101.763,8.315891,,13.82,,0.41726685,2.0,1724371200,NSI,EQUITY,ASTRAMICRO.NS,ASTRA MICROWAVE LTD,Astra Microwave Products Limited,846.25,976.0,934.0,953.75,952.5,1.0,strong_buy,4,1262619008,13.298,2087734272,2376414976,,,9302690816,24.596,98.128,,,,,,0.16,0.40438,0.22442,0.10176
ASTRAZEN.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,940,,,,,,86400,2,6602.5,6649.0,6500.0,6663.95,6602.5,6649.0,6500.0,6663.95,24.0,0.0032,1720137600,1.0433,0.17,0.289,197.7916,,4760,4760,97202,7317,7317,163357425664,4600.7,8139.0,11.772829,7070.807,6423.7476,,,173206454272,0.06908,4162500,25000000,0.80495,0.06881,25019900,284.768,22.927786,,33.01,,0.4144497,24.0,1720137600,NSI,EQUITY,ASTRAZEN.NS,ASTRAZENECA PHARMA IND LT,AstraZeneca Pharma India Limited,6529.1,,,,,,none,,5055699968,202.228,1536724992,45900000,,,13875800064,0.645,555.175,,,,,,0.312,0.48064998,0.11075,0.088149995
ASTRON.NS,,Paper & Paper Products,Basic Materials,411,,,,,,86400,2,20.01,20.1,19.06,20.47,20.01,20.1,19.06,20.47,,,,,,0.427,,,110285,110285,145609,65834,65834,908145024,16.73,40.9,0.31225586,20.6224,22.37355,,,1759587072,-0.06474,11737847,46500000,0.7036,,46547200,31.838,0.613418,,-5.39,,-0.3195122,,,NSI,EQUITY,ASTRON.NS,ASTRON PAPER BORD MIL LTD,Astron Paper & Board Mill Limited,19.53,,,,,,none,,103385000,2.229,-88859752,828534912,,,2908336128,55.964,62.416,,,,,,-0.255,0.24822001,-0.030550001,-0.18802999
ATALREAL.NS,,Engineering & Construction,Industrials,,,,,,,86400,2,12.89,12.42,12.4,13.17,12.89,12.42,12.4,13.17,,,,,,-0.866,24.843138,,247610,247610,1951536,345008,345008,1406560000,6.71,17.55,3.5173233,11.5876,9.935668,,,921846976,0.05287,19202007,111015000,0.28244,,111449000,5.096,2.4862638,-0.131,0.51,,0.030081272,,,NSI,EQUITY,ATALREAL.NS,ATAL REALTECH LIMITED,Atal Realtech Limited,12.67,,,,,,none,,2248000,0.034,48543752,92055000,,,399895008,24.41,5.506,,,,,-0.063,-0.194,0.21486,0.12139,0.1312
ATAM.NS,,Specialty Industrial Machinery,Industrials,196,,,,,,86400,2,140.66,140.66,138.75,141.99,140.66,140.66,138.75,141.99,0.75,0.0053,1727049600,0.2874,,-0.618,26.645594,,18339,18339,47670,25575,25575,1594388608,124.0,228.99,2.9702666,142.104,173.90555,,,1659095424,0.11033,4808903,11463000,0.55224997,,11482600,27.082,5.1358833,0.107,5.22,,-0.33955365,0.75,1727049600,NSI,EQUITY,ATAM.NS,ATAM VALVES LIMITED,Atam Valves Limited,139.09,,,,,,none,,101962000,8.873,97787000,128710000,,,536783008,41.46,46.924,,,,,0.125,0.104,0.43589002,0.18216999,0.11619
ATFL.NS,,Packaged Foods,Consumer Defensive,564,,,,,,86400,2,964.15,964.25,927.95,977.95,964.15,964.25,927.95,977.95,3.0,0.0031,1726790400,1.7241,0.38,0.93,537.6724,228.18292,19077,19077,84418,31497,31497,22799820800,644.45,1152.0,3.0081973,948.358,817.9555,,,23437350912,0.00561,5748250,24369300,0.66219,0.07985,25122000,196.824,4.753231,-0.973,1.74,17.73,0.099482894,3.0,1726790400,NSI,EQUITY,ATFL.NS,AGRO TECH FOODS LIMITED,Agro Tech Foods Limited,935.55,1050.0,1050.0,1050.0,1050.0,1.0,strong_buy,1,76800000,3.072,237850000,125400000,0.728,2.241,7579230208,2.548,307.544,0.00519,0.008669999,76268752,351940000,-0.974,0.025,0.3697,0.03138,0.00306
ATGL.NS,,Utilities - Regulated Gas,Utilities,549,,,,,,86400,2,712.7,713.9,705.1,723.55,712.7,713.9,705.1,723.55,0.25,0.0004,1718323200,0.0392,,1.356,111.14309,,904185,904185,1979512,1493698,1493698,785979277312,545.75,1190.0,16.7657,714.66,850.01276,,,795270381568,0.14975001,222181870,1099810048,0.79767996,0.0892,1107289984,35.61,20.068802,0.075,6.43,,-0.25611532,0.25,1718323200,NSI,EQUITY,ATGL.NS,ADANI TOTAL GAS LIMITED,Adani Total Gas Limited,714.65,,,,,,none,,4150500096,3.779,11596900352,14574499840,0.558,0.677,46880198656,37.268,42.596,0.097229995,0.19646999,-566225024,10134800384,0.076,0.112,0.36006,0.24736999,0.20875
ATL.NS,,Integrated Freight & Logistics,Industrials,266,,,,,,86400,2,40.44,40.45,40.45,42.98,40.44,40.45,40.45,42.98,0.5,0.0104,1694131200,,,,23.201117,,1011396,1011396,374163,346751,346751,10203754496,36.6,82.5,1.3572024,40.4878,50.1952,,,13171162112,0.05847,68481955,245696000,0.6902,0.056360003,245816992,10.616,3.9120195,-0.06,1.79,,-0.16438633,0.5,1694131200,NSI,EQUITY,ATL.NS,ALLCARGO TERMINALS LTD,Allcargo Terminals Limited,41.53,,,,,,none,,1044796992,4.297,896593024,4018739968,1.042,1.082,7518225920,149.903,30.561,0.053239997,0.18061,504952128,949382976,-0.042,0.051,0.23017,0.11926,0.09769
ATLANTAA.NS,,Infrastructure Operations,Industrials,32,,,,,,86400,2,54.96,56.0,53.26,56.0,54.96,56.0,53.26,56.0,,,1537315200,,0.59,1.796,2.669595,,29453,29453,43926,37006,37006,4458050048,18.45,65.71,3.3179126,53.2524,42.807,,,6385069056,3.57113,15638987,81500000,0.80811995,,82078304,19.361,2.8252673,9.014,20.49,,1.3031578,0.3,1500595200,NSI,EQUITY,ATLANTAA.NS,ATLANTAA LIMITED,Atlantaa Limited,54.7,,,,,,none,,507479008,6.224,643366528,2475393024,,,1343630976,155.227,16.559,,,,,9.188,0.115,0.91292,0.47882998,-0.21856001
ATUL.NS,,Specialty Chemicals,Basic Materials,3255,,,,,,86400,2,7338.0,7340.0,7271.95,7375.0,7338.0,7340.0,7271.95,7375.0,20.0,0.0027,1720742400,0.1558,0.36,0.422,57.103645,31.441465,28226,28226,67488,43009,43009,215904075776,5174.85,8180.0,4.2628098,7551.368,6931.305,,,212846542848,0.074640006,15296106,29441800,0.48042,0.29141,29441800,1905.059,3.849356,0.515,128.42,106.25,0.0756824,20.0,1720742400,NSI,EQUITY,ATUL.NS,ATUL LTD,Atul Ltd,7333.25,9995.0,5270.0,8102.923,8100.0,,none,13,5748499968,195.258,7645599744,2181100032,1.635,2.675,50648301568,3.853,1719.691,0.044749998,0.07209,54262500,5323500032,0.519,0.167,0.46103,0.15095,0.11861
ATULAUTO.NS,,Auto Manufacturers,Consumer Cyclical,474,,,,,,86400,2,617.25,602.5,602.5,631.45,617.25,602.5,602.5,631.45,,,1574294400,,1.33,0.284,94.96106,,84613,84613,65535,132163,132163,16985703424,470.0,844.4,2.8181748,599.154,601.756,,,17663076352,0.03207,10530501,27751300,0.61932,0.0037599998,27861400,151.29,4.0296783,,6.42,,0.056860566,1.5,1574294400,NSI,EQUITY,ATULAUTO.NS,ATUL AUTO LIMITED,Atul Auto Limited,609.65,,,,,,none,,453100000,16.327,524849984,1444600064,,,6027200000,33.693,197.539,,,,,,1.265,0.25908002,0.08708,0.02258
AUBANK.NS,,Banks - Regional,Financial Services,29738,,,,,,86400,2,578.15,579.75,561.3,580.0,578.15,579.75,561.3,580.0,1.0,0.0017,1720742400,0.0392,,0.9,22.680227,14.743009,1657584,1657584,2290943,1696155,1696155,429439614976,553.7,813.4,5.5325103,613.517,638.95276,,,421563072512,0.23444,490995502,744134016,0.38443002,0.42581,762566976,215.676,2.6110928,0.422,24.83,21.21,-0.25906193,1.0,1720742400,NSI,EQUITY,AUBANK.NS,AU SMALL FINANCE BANK LTD,AU Small Finance Bank Limited,563.15,880.0,590.0,715.913,700.0,2.43478,buy,23,85058527232,114.362,,87771160576,,,77621116928,,109.967,0.0155,0.1309,,-155857502208,0.279,0.435,,,0.33883998
AURIONPRO.NS,,Software - Infrastructure,Technology,1795,,,,,,86400,2,1731.55,1722.0,1722.0,1784.8,1731.55,1722.0,1722.0,1784.8,2.5,0.0014,1726790400,0.0762,1.24,-0.265,52.858234,,40656,40656,66116,63614,63614,95522119680,890.5,1991.75,9.38774,1643.354,1475.7673,,,90016145408,0.1617,21275889,55213500,0.38337,0.10318,55213500,254.707,6.7923145,0.36,32.73,,0.70079625,2.5,1726790400,NSI,EQUITY,AURIONPRO.NS,AURIONPRO SOLN LTD,Aurionpro Solutions Limited,1730.05,,,,,,none,,3318925056,61.85,2069623040,319336992,1.928,3.255,10175198208,2.306,210.005,0.088970006,0.16813,-1001734720,-70615000,0.224,0.318,0.2791,0.2034,0.17645
AUROPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,26015,9,2,1,1,2,86400,2,1244.7,1244.7,1210.65,1249.1,1244.7,1244.7,1210.65,1249.1,4.5,0.0036000002,1708387200,0.0734,0.68,0.593,19.819561,15.360124,513077,513077,1029747,823394,823394,704948404224,958.5,1592.0,2.3269448,1339.803,1300.0205,1.5,0.0012051098,724295155712,0.11823,290923057,580801984,0.54835,0.29053,586180992,528.882,2.2949352,0.08,61.24,62.29,0.17520332,1.5,1708387200,NSI,EQUITY,AUROPHARMA.NS,AUROBINDO PHARMA LTD,Aurobindo Pharma Limited,1213.75,1930.0,1225.0,1537.1428,1545.0,2.0,buy,28,68682301440,117.638,63952297984,84272496640,0.855,1.829,302950187008,27.286,518.561,0.06765,0.12128,-11765600256,15866600448,0.091,0.08,0.57493997,0.21110001,0.15185
AURUM.NS,,Real Estate Services,Real Estate,57,,,,,,86400,2,230.16,234.98,226.0,237.99,230.16,234.98,226.0,237.99,,,1608681600,,,0.463,,-42.875923,32758,32758,45037,25789,25789,14985918464,125.1,249.9,6.09258,210.8556,179.04195,,,20375705600,-0.17322999,54408655,29253200,0.38729,0.0802,67915904,34.523,6.7065434,,-9.53,,0.75268734,708.7265,1608681600,NSI,EQUITY,AURUM.NS,AURUM PROPTECH LIMITED,Aurum PropTech Limited,231.53,290.0,290.0,290.0,290.0,1.0,strong_buy,1,778099968,9.451,-283900000,1944899968,0.59,0.808,2459699968,65.051,53.051,-0.04754,-0.1927,-451187488,356400000,,0.212,0.62231,-0.11542,-0.13743
AUSOMENT.NS,,Capital Markets,Financial Services,3,,,,,,86400,2,107.39,109.0,105.0,111.9,107.39,109.0,105.0,111.9,1.0,0.0093,1726790400,0.113000005,,-0.16,11.896045,,5702,5702,75842,4929,4929,1434292608,65.15,186.35,0.08081054,122.3848,102.31745,,,1405934592,0.00679,2902780,13623600,0.78691,,14208400,96.795,1.0876595,0.479,8.85,,0.5493746,1.0,1726790400,NSI,EQUITY,AUSOMENT.NS,AUSOM ENTERPRISE LIMITED,AuSom Enterprise Limited,105.28,,,,,,none,,30028000,2.204,143744000,1670000,1.391,29.53,17748830208,0.127,1303.329,0.06264,0.095010005,-83996128,132140000,0.479,-0.992,0.00923,0.0081,0.58639
AUTOAXLES.NS,,Auto Parts,Consumer Cyclical,989,,,,,,86400,2,1819.9,1824.6,1787.4,1837.45,1819.9,1824.6,1787.4,1837.45,32.0,0.0176,1722211200,0.3155,1.32,1.083,17.860313,19.281149,8712,8712,6540,6013,6013,27429437440,1720.0,2257.0,1.3061612,1807.656,1914.232,,,26915522560,0.07299,4338374,15112000,0.71292996,0.13101,15150200,593.322,3.0514627,-0.202,101.37,,-0.1595878,32.0,1722211200,NSI,EQUITY,AUTOAXLES.NS,AUTOMOTIVE AXLES LIMITED,Automotive Axles Limited,1810.5,2003.0,2003.0,2003.0,2003.0,,none,1,723489984,47.867,2183010048,273840000,1.452,3.289,21000040448,3.054,1389.594,0.09851,0.18136999,-289215008,1448690048,-0.202,-0.154,0.27665,0.10395,0.08733
AUTOIND.NS,,Auto Parts,Consumer Cyclical,866,,,,,,86400,2,120.65,120.6,116.61,124.59,120.65,120.6,116.61,124.59,,,1379548800,,,0.612,22.631985,17.79697,95956,95956,108352,106439,106439,4584205312,99.75,165.3,0.69892895,113.502,124.85255,,,6505288192,0.03101,10558412,38963200,0.69696,,39027800,34.816,3.373736,2.775,5.19,6.6,-0.09227204,1.0,1379548800,NSI,EQUITY,AUTOIND.NS,AUTOLINE INDUSTRIES LTD,Autoline Industries Limited,117.46,,,,,,none,,190700000,4.839,546033472,1944499968,,,6558900224,97.547,167.944,,,,,2.75,0.012,0.31107,0.08325,0.07808
AVADHSUGAR.NS,,Confectioners,Consumer Defensive,830,,,,,,86400,2,567.55,567.55,553.0,577.0,567.55,567.55,553.0,577.0,10.0,0.0176,1721779200,0.23120001,,,13.052023,,63935,63935,110165,49226,49226,11304394752,479.55,830.5,0.4424036,625.346,628.96924,,,18642792448,0.033889998,6128316,20018400,0.71044,0.00723,20237100,525.644,1.0739208,-0.971,43.25,,-0.15227515,10.0,1721779200,NSI,EQUITY,AVADHSUGAR.NS,AVADH SUG & ENERGY LTD,Avadh Sugar & Energy Limited,564.5,,,,,,none,,22172000,1.096,2715773952,7242789888,0.04,0.945,25552220160,68.097,1275.961,0.07221,0.08505,-643054720,1349963008,-0.972,-0.204,0.21424,0.10628,0.03411
AVALON.NS,,Electronic Components,Technology,,,,,,,86400,2,872.85,872.85,865.0,909.0,872.85,872.85,865.0,909.0,,,,,,,204.19318,62.22431,440717,440717,746498,391465,391465,59430940672,425.0,990.55,6.5628,745.586,575.1343,,,59371974656,0.03181,24840069,66148300,0.64906996,0.24302,66235400,85.267,10.536902,1.401,4.4,12.08,0.7445631,,,NSI,EQUITY,AVALON.NS,AVALON TECHNOLOGIES LTD,Avalon Technologies Limited,898.45,920.0,490.0,716.8889,693.0,2.88889,hold,9,1884950016,28.576,583420032,1993129984,1.358,2.398,9055729664,35.437,138.016,0.029849999,0.052600004,-32746250,189440000,1.394,0.368,0.35161,0.06443,0.084580004
AVANTEL.NS,,Communication Equipment,Technology,253,,,,,,86400,2,170.85,172.17,168.03,175.9,170.85,172.17,168.03,175.9,,,,,,0.285,71.9205,,973246,973246,1019652,920230,920230,41815678976,139.59,211.4,18.15942,166.6086,172.59291,0.2,0.0011706175,41960787968,0.25515,125001743,243270000,0.47139,0.00837,243760992,8.081,21.270882,0.425,2.39,,-0.15888625,,,NSI,EQUITY,AVANTEL.NS,AVANTEL LIMITED,Avantel Limited,171.89,,,,,,none,,85381000,0.35,908297984,172670000,1.538,2.846,2302699008,8.772,9.447,0.22752,0.35957,44912248,586896000,0.409,0.425,0.68509,0.39445,0.40983
AVANTIFEED.NS,,Packaged Foods,Consumer Defensive,1308,,,,,,86400,2,664.3,664.0,654.75,668.8,664.3,664.0,654.75,668.8,6.75,0.0116,1722297600,0.22469999,1.24,0.659,21.441837,17.151606,725989,725989,440478,826955,826955,89656680448,395.45,793.0,1.6847998,598.907,596.565,,,68297981952,0.07121,39934957,136246000,0.70658994,0.084680006,136323008,173.619,3.7901957,0.205,30.69,,0.6404089,6.75,1722297600,NSI,EQUITY,AVANTIFEED.NS,AVANTI FEEDS LIMITED,Avanti Feeds Limited,658.05,795.0,566.0,690.3333,710.0,2.33333,buy,3,14311616512,105.043,4800757248,165268000,,,53215035392,0.615,390.569,,,,,0.205,-0.031,0.20377001,0.09021,0.09667
AVG.NS,,Integrated Freight & Logistics,Industrials,420,,,,,,86400,2,416.6,418.8,398.7,418.8,416.6,418.8,398.7,418.8,1.2,0.0029,1727049600,0.035,,-0.04,13.141892,,86345,86345,62063,91137,91137,6013487104,312.25,668.4,1.1968234,458.064,494.384,,,7690412544,0.06886,4845158,14722700,0.59485,0.04457,15073400,146.372,2.790493,1.059,31.08,,0.2858492,1.2,1727049600,NSI,EQUITY,AVG.NS,AVG LOGISTICS LIMITED,AVG Logistics Limited,408.45,,,,,,none,,87761000,6.418,607756480,2204751872,,,5024540160,110.255,402.716,,,,,0.772,0.225,0.2517,0.12096,0.10155
AVL.NS,,Specialty Retail,Consumer Cyclical,2029,,,,,,86400,2,486.1,489.9,482.5,511.5,486.1,489.9,482.5,511.5,,,,,,0.014,67.543396,44.247826,295344,295344,143406,148672,148672,65090609152,412.65,524.45,3.269501,469.8768,469.8768,,,58164305920,0.04658,42707464,128663000,0.64265996,0.19195999,128994000,37.969,13.324027,0.418,7.49,,0.1413424,,,NSI,EQUITY,AVL.NS,ADITYA VISION LIMITED,Aditya Vision Limited,505.9,609.0,534.0,560.75,550.0,,none,4,175486000,1.369,1690568448,3186455040,,,19908423680,65.467,161.92,,,,,0.32,0.386,0.15878001,0.08492,0.08656
